bedrooms,bathrooms,squareFootage,yearBuilt,lotSize,propertyType,price,addressLine1,addressLine2,city,state,zipCode,status,daysOnMarket,latitude,longitude
5,3,3209,2021,9165,Single Family,549900,5724 Brailen Dr,,Moseley,VA,23120,Inactive,627,37.421192,-77.714869
5,3.5,3855,2004,53579,Single Family,609900,4400 Lake Summer Pl,,Moseley,VA,23120,Inactive,60,37.441465,-77.712202
4,3.5,3196,2022,16169,Single Family,930000,18136 Timber Banks Ln,,Moseley,VA,23120,Inactive,57,37.406816,-77.753692
3,2.5,1705,2018,2740,Townhouse,399999,7029 Desert Candle Dr,,Moseley,VA,23120,Inactive,54,37.398804,-77.74574
5,3.5,3667,2018,28096,Single Family,719900,15919 Hidden Falls Dr,,Moseley,VA,23120,Inactive,53,37.432231,-77.694597
6,4,4370,2010,19428,Single Family,725000,6425 Arwen Mews,,Moseley,VA,23120,Inactive,51,37.410419,-77.709281
5,3.5,3619,2018,6691,Single Family,539000,6213 Anise Cir,,Moseley,VA,23120,Inactive,51,37.417048,-77.721551
5,4,3596,2019,,Single Family,739999,6931 Carden Park Dr,,Moseley,VA,23120,Inactive,137,37.401595,-77.745806
4,2.5,2656,2018,,Single Family,499000,4706 Cabretta Dr,,Moseley,VA,23120,Inactive,38,37.433052,-77.72064
5,4.5,4067,2006,17816,Single Family,625000,4536 Lake,Summer Mews,Moseley,VA,23120,Inactive,38,37.4395,-77.721888
5,4,5331,1994,295772,Single Family,769950,6100 Otterdale Rd,,Moseley,VA,23120,Inactive,149,37.415488,-77.730895
4,2.5,2528,2010,12502,Single Family,450000,11425 Great Willow Dr,,Moseley,VA,23120,Inactive,37,37.411475,-77.731282
5,3.5,3705,2006,22956,Single Family,699000,4537 Lake,Summer Mews,Moseley,VA,23120,Inactive,37,37.439246,-77.721136
4,3.5,2304,2021,4125,Single Family,425000,17031 Thornapple Ct,,Moseley,VA,23120,Inactive,36,37.414339,-77.721878
3,3,2630,2019,,Condo,525000,6724 Liege Hl,,Moseley,VA,23120,Inactive,35,37.406313,-77.710365
4,3,2700,2022,5789,Single Family,388500,18219 Jones Run Trl,,Moseley,VA,23120,Inactive,33,37.4016,-77.75732
4,2.5,2493,2022,5750,Single Family,374500,18225 Jones Run Trl,,Moseley,VA,23120,Inactive,33,37.401664,-77.757473
5,4.5,6410,2007,16074,Single Family,789900,6418 Arwen Mews,,Moseley,VA,23120,Inactive,31,37.410861,-77.709973
5,3,2557,2018,15899,Single Family,460000,5443 Quarter Horse Ln,,Moseley,VA,23120,Inactive,31,37.426228,-77.708261
5,3.5,3418,2016,21083,Single Family,575000,6912 Winters Prey Trl,,Moseley,VA,23120,Inactive,28,37.406695,-77.717599
5,4.5,3490,2022,12911,Single Family,889900,4630 Lake Summer Loop,,Moseley,VA,23120,Inactive,483,37.441404,-77.728579
4,2.5,3345,2006,13721,Single Family,549900,4530 Lake,Summer Mews,Moseley,VA,23120,Inactive,127,37.439788,-77.721716
5,3.5,2989,2019,6499,Single Family,499000,5649 Rohan Pl,,Moseley,VA,23120,Inactive,24,37.42004,-77.718259
5,3.5,3181,2002,534481,Single Family,599000,22510 Skinquarter Rd,,Moseley,VA,23120,Inactive,23,37.409965,-77.821595
5,4.5,3775,2020,12062,Single Family,849950,17907 Pine Canyon Trl,,Moseley,VA,23120,Inactive,691,37.404321,-77.747082
7,5.5,6344,2006,16030,Single Family,799900,4524 Lake,Summer Mews,Moseley,VA,23120,Inactive,9,37.440021,-77.721574
4,3.5,3197,2017,15229,Single Family,625000,5549 Mossy Oak Rd,,Moseley,VA,23120,Inactive,9,37.423015,-77.710272
2,2,1476,1940,44431,Single Family,175000,1937 Moseley Rd,,Moseley,VA,23120,Inactive,68,37.474261,-77.782297
5,3,2756,2007,12720,Single Family,450000,16513 Otterdale Pointe Dr,,Moseley,VA,23120,Inactive,45,37.431591,-77.715796
5,4,4860,2008,16117,Single Family,774950,5807 Red Setter Ln,,Moseley,VA,23120,Inactive,36,37.417633,-77.706121
6,,5907,,,Single Family,1220000,18001 Timber Banks Ln,,Moseley,VA,23120,Inactive,92,37.405397,-77.749412
5,4,3414,,,Single Family,725799,4613 Lake Summer Loop,,Moseley,VA,23120,Inactive,458,37.441303,-77.727339
5,4.5,3766,,,Single Family,729900,15600 Hidden Falls Dr,,Moseley,VA,23120,Inactive,51,37.433465,-77.688775
4,3.5,3279,,,Single Family,650650,6818 Cherry Creek Ln,,Moseley,VA,23120,Inactive,239,37.407824,-77.752133
5,3.5,3651,,,Single Family,652000,8512 Foster Ridge Ter,,Moseley,VA,23120,Inactive,52,37.388221,-77.721797
5,2.5,4385,,,Single Family,674950,7454 Wild Senna Ter,,Moseley,VA,23120,Inactive,49,37.40009,-77.729176
6,4,3879,,,Single Family,640000,6200 Shotwell Ter,,Moseley,VA,23120,Inactive,93,37.41389,-77.706487
4,3,2813,,,Single Family,543895,16406 Gossamer Dr,,Moseley,VA,23120,Inactive,217,37.419827,-77.716542
3,2,1601,,,Single Family,479990,Bramante Ranch,,Moseley,VA,23120,Inactive,34,37.408718,-77.738909
3,,1826,,,Condo,409990,17061 Thornapple Ct,,Moseley,VA,23120,Inactive,50,37.414176,-77.7222
3,2.5,1620,,,Condo,330000,17450 Memorial Tournament Dr,,Moseley,VA,23120,Inactive,458,37.394096,-77.734917
3,3,2574,,,Single Family,949000,6520 Clayville Ln,,Moseley,VA,23120,Inactive,120,37.408873,-77.807455
4,3.5,2855,,,Single Family,540000,6837 Shasta Daisy Trl,,Moseley,VA,23120,Inactive,77,37.405797,-77.725365
4,2.5,2586,,,Single Family,526915,6219 Strongbow Dr,,Moseley,VA,23120,Inactive,186,37.421636,-77.716533
4,3.5,3832,,,Single Family,499000,4210 Hobblebush Ter,,Moseley,VA,23120,Inactive,111,37.443778,-77.714745
3,2.5,1690,,,Condo,365000,17625 Marymere Ct,,Moseley,VA,23120,Inactive,64,37.397355,-77.745435
3,2.5,1624,,,Condo,300000,17620 Memorial Tournament Dr,,Moseley,VA,23120,Inactive,53,37.394791,-77.737931
6,3,3959,,,Single Family,579900,5724 Trail Ride Dr,,Moseley,VA,23120,Inactive,49,37.424468,-77.707592
3,,1829,,,Condo,387745,17043 Thornapple Ct,,Moseley,VA,23120,Inactive,178,37.414274,-77.722011
4,2.5,3341,,,Single Family,521950,15837 Scarlet Coat Dr,,Moseley,VA,23120,Inactive,652,37.424208,-77.711484
4,2.5,2378,,,Single Family,430000,11906 Black Alder Dr,,Moseley,VA,23120,Inactive,57,37.407269,-77.7288
4,3.5,4220,,,Single Family,799000,6985 Carden Park Dr,,Moseley,VA,23120,Inactive,106,37.399882,-77.744231
4,4,3252,,,Single Family,732785,18124 Timber Banks Ln,,Moseley,VA,23120,Inactive,239,37.406767,-77.753045
3,2.5,1951,,,Single Family,389900,7313 Vicenzo Dr,,Moseley,VA,23120,Inactive,134,37.40184,-77.733836
5,3.5,3567,,,Single Family,495000,15613 Fox Cove Cir,,Moseley,VA,23120,Inactive,64,37.431281,-77.699569
4,3,1768,,,Single Family,299000,21910 Skinquarter Rd,,Moseley,VA,23120,Inactive,128,37.405623,-77.811887
3,2.5,2523,,,Single Family,469900,17419 Trevino Pkwy,,Moseley,VA,23120,Inactive,67,37.399278,-77.737026
3,2.5,2103,,,Single Family,429000,6919 Fox Brush Trl,,Moseley,VA,23120,Inactive,64,37.411402,-77.728697
4,4,3781,,,Single Family,899900,9301 Beaver Bridge Rd,,Moseley,VA,23120,Inactive,70,37.37599,-77.747931
5,4,2958,,,Single Family,515000,6830 Crackerberry Dr,,Moseley,VA,23120,Inactive,72,37.406389,-77.726899
4,2.5,2420,,,Single Family,469000,12007 Lavender Ct,,Moseley,VA,23120,Inactive,77,37.406236,-77.729033
6,4.5,4130,,,Single Family,641439,5506 Swift Fox Dr,,Moseley,VA,23120,Inactive,275,37.422805,-77.716818
4,3.5,3177,,,Single Family,615900,6837 Cherry Creek Ln,,Moseley,VA,23120,Inactive,239,37.407442,-77.75101
6,,4912,,,Single Family,679900,4407 Cove Neck Ct,,Moseley,VA,23120,Inactive,85,37.441191,-77.718881
5,4,3651,,,Single Family,565000,16730 Crestwycke Ct,,Moseley,VA,23120,Inactive,73,37.43034,-77.722626
6,5,4130,,,Single Family,678970,5513 Tag Alder Ter,,Moseley,VA,23120,Inactive,268,37.423221,-77.714789
4,2.5,2819,,,Single Family,500000,16413 Benmore Rd,,Moseley,VA,23120,Inactive,85,37.432955,-77.709017
5,3,3459,,,Single Family,694950,18137 Cove Creek Dr,,Moseley,VA,23120,Inactive,178,37.40427,-77.755991
5,3.5,2618,,,Single Family,520000,6401 Moseley Rd,,Moseley,VA,23120,Inactive,85,37.415879,-77.787051
4,3,2778,,,Single Family,549500,6314 Sagamore Ct,,Moseley,VA,23120,Inactive,86,37.411725,-77.749926
4,2.5,2450,,,Single Family,490000,16508 Gossamer Dr,,Moseley,VA,23120,Inactive,100,37.419145,-77.717878
5,4,2711,,,Single Family,475000,11313 Weeping Cherry Ln,,Moseley,VA,23120,Inactive,79,37.413903,-77.726558
3,2.5,2176,,,Single Family,399999,16837 Thornapple Run,,Moseley,VA,23120,Inactive,73,37.415577,-77.720306
5,4,2813,,,Single Family,539405,16701 Lilting Moon Ct,,Moseley,VA,23120,Inactive,365,37.419972,-77.721017
4,3,2516,,,Single Family,521125,6249 Strongbow Dr,,Moseley,VA,23120,Inactive,252,37.420506,-77.715981
3,2.5,1524,,,Condo,307500,17537 Memorial Tournament Dr,,Moseley,VA,23120,Inactive,78,37.394089,-77.737106
5,5,4846,,,Single Family,699950,5430 Cabretta Dr,,Moseley,VA,23120,Inactive,85,37.431516,-77.728793
4,2.5,2707,,,Single Family,475000,5716 Rohan Ct,,Moseley,VA,23120,Inactive,87,37.419821,-77.719887
3,2.5,1779,,,Condo,385000,17623 Wynstone Park Ln,,Moseley,VA,23120,Inactive,85,37.394883,-77.737287
6,4,3970,,,Single Family,645590,5912 Sterlingworth Dr,,Moseley,VA,23120,Inactive,314,37.420095,-77.712019
4,2.5,3032,,,Single Family,515000,22601 Skinquarter Rd,,Moseley,VA,23120,Inactive,86,37.40715,-77.82383
4,2.5,3286,,,Single Family,575000,6819 Shasta Daisy Trl,,Moseley,VA,23120,Inactive,73,37.406321,-77.725044
5,3.5,3040,,,Single Family,520000,5543 Marsh Light Ln,,Moseley,VA,23120,Inactive,81,37.426838,-77.700958
5,4.5,6323,,,Single Family,825000,6142 Friesian Ter,,Moseley,VA,23120,Inactive,113,37.415269,-77.709804
3,3.5,2468,,,Single Family,510000,6407 Sheehan Xing,,Moseley,VA,23120,Inactive,87,37.410556,-77.735125
4,2.5,2606,,,Single Family,490000,16836 Laurel Park Dr,,Moseley,VA,23120,Inactive,84,37.429564,-77.723903
3,2.5,2718,,,Single Family,750000,4261 Heron Pointe Ct,,Moseley,VA,23120,Inactive,114,37.440611,-77.694617
5,4,3567,,,Single Family,749900,4613 Jenkip Ct,,Moseley,VA,23120,Inactive,200,37.439868,-77.724648
3,2.5,2223,,,Single Family,370000,7201 Ledo Rd,,Moseley,VA,23120,Inactive,106,37.401243,-77.771363
5,3.5,3116,,,Single Family,609000,7296 Stafford Park Dr,,Moseley,VA,23120,Inactive,86,37.405153,-77.733936
5,4,3725,,,Single Family,849900,5525 Singing Bird Dr,,Moseley,VA,23120,Inactive,128,37.440677,-77.730433
3,2.5,2641,,,Single Family,524195,6200 Strongbow Dr,,Moseley,VA,23120,Inactive,277,37.422195,-77.717286
3,2.5,2641,,,Single Family,564411,6225 Strongbow Dr,,Moseley,VA,23120,Inactive,339,37.4214,-77.716439
4,3.5,2473,,,Single Family,557161,6319 Anise Cir,,Moseley,VA,23120,Inactive,199,37.416179,-77.722691
4,2.5,2314,,,Single Family,429950,16461 Otterdale Pointe Dr,,Moseley,VA,23120,Inactive,92,37.430931,-77.715146
5,3.5,3896,,,Single Family,899949,21920 Sappony Rd,,Moseley,VA,23120,Inactive,254,37.367895,-77.810811
5,4.5,3519,,,Single Family,764900,4660 Lake Summer Loop,,Moseley,VA,23120,Inactive,310,37.441007,-77.729632
5,4.5,3600,,,Single Family,579997,4643 Lake Summer Loop,,Moseley,VA,23120,Inactive,675,37.440625,-77.7288
5,3.5,4878,,,Single Family,925000,5321 Otterdale Rd,,Moseley,VA,23120,Inactive,101,37.4273,-77.718901
5,4.5,3718,,,Single Family,630000,5541 Swift Fox Dr,,Moseley,VA,23120,Inactive,100,37.423293,-77.715601
3,2.5,1902,,,Condo,359900,6404 Bilberry Aly,,Moseley,VA,23120,Inactive,113,37.418206,-77.716939
4,3.5,3485,,,Single Family,589105,5412 Swift Fox Dr,,Moseley,VA,23120,Inactive,291,37.422494,-77.717643
3,2.5,2180,,,Single Family,399950,4221 Hunters Ridge Dr,,Moseley,VA,23120,Inactive,114,37.443521,-77.710058
5,4.5,5449,,,Single Family,698000,4300 Nevil Bend Ln,,Moseley,VA,23120,Inactive,114,37.442767,-77.719685
5,4.5,3252,,,Single Family,620000,16742 Cabrio Ct,,Moseley,VA,23120,Inactive,690,37.434584,-77.719324
4,2.5,2376,,,Single Family,455950,16619 Cabrio Pl,,Moseley,VA,23120,Inactive,663,37.432905,-77.718342
5,3.5,2869,,,Single Family,499900,5613 Rohan Pl,,Moseley,VA,23120,Inactive,134,37.421388,-77.71929
3,2.5,1821,,,Condo,354500,16701 Gossamer Dr,,Moseley,VA,23120,Inactive,114,37.418015,-77.71898
4,2.5,2530,,,Single Family,495000,4301 Tweedsmuir Rd,,Moseley,VA,23120,Inactive,423,37.437384,-77.70818
3,2.5,1633,,,Condo,360000,7009 Desert Candle Dr,,Moseley,VA,23120,Inactive,128,37.399017,-77.746222
4,3.5,4314,,,Single Family,699900,12218 Golden Aster Ter,,Moseley,VA,23120,Inactive,100,37.403731,-77.731605
4,2.5,2922,,,Single Family,515000,17513 Graffis Ter,,Moseley,VA,23120,Inactive,113,37.399491,-77.738398
4,2.5,2813,,,Single Family,503979,16618 Broadmoor Rd,,Moseley,VA,23120,Inactive,690,37.432639,-77.718597
5,3.5,3926,,,Single Family,599999,7106 Wild Senna Trl,,Moseley,VA,23120,Inactive,107,37.40239,-77.726576
5,3,3599,,,Single Family,567500,17006 Westington Rd,,Moseley,VA,23120,Inactive,128,37.43215,-77.727672
5,3,3209,,,Single Family,519000,5525 Tag Alder Ter,,Moseley,VA,23120,Inactive,161,37.422981,-77.71437
5,3,2511,,,Single Family,512890,5519 Tag Alder Ter,,Moseley,VA,23120,Inactive,155,37.423073,-77.714602
2,2,2068,,,Condo,449644,6703 Southwalk Hts,Unit 407-4,Moseley,VA,23120,Inactive,238,37.405736,-77.709014
3,2.5,2524,,,Single Family,455000,7642 Nicklaus Cir,,Moseley,VA,23120,Inactive,671,37.399217,-77.737534
4,2.5,2630,,,Single Family,567570,5907 Sterlingworth Dr,,Moseley,VA,23120,Inactive,334,37.420422,-77.711606
3,,1826,,,Condo,360765,17060 Thornapple Ct,,Moseley,VA,23120,Inactive,283,37.414553,-77.722426
5,3.5,3829,,,Single Family,975000,6701 Ruby Hill Ln,,Moseley,VA,23120,Inactive,92,37.408286,-77.753035
5,3.5,3782,,,Single Family,589999,4401 Blakeway Dr,,Moseley,VA,23120,Inactive,137,37.441693,-77.717566
4,4.5,3051,,,Single Family,639000,4913 Sandy Shoals Ter,,Moseley,VA,23120,Inactive,114,37.431445,-77.69205
6,4,3502,,,Single Family,585000,16713 Lilting Moon Ct,,Moseley,VA,23120,Inactive,423,37.419909,-77.721635
4,2.5,3026,,,Single Family,566996,4813 Ellerby Dr,,Moseley,VA,23120,Inactive,548,37.435701,-77.725978
6,3,2949,,,Single Family,559900,5125 Cabretta Dr,,Moseley,VA,23120,Inactive,114,37.430105,-77.724631
3,3,2002,,,Single Family,450000,22221 Skinquarter Rd,,Moseley,VA,23120,Inactive,164,37.403841,-77.817825
3,2.5,1695,,,Condo,374900,7101 Desert Candle Dr,,Moseley,VA,23120,Inactive,92,37.398472,-77.745329
5,4,3654,,,Single Family,565000,6701 White Daisy Ct,,Moseley,VA,23120,Inactive,114,37.408153,-77.724271
4,2,2725,,,Single Family,474999,922 Genito West Blvd,,Moseley,VA,23120,Inactive,133,37.458483,-77.806085
4,3.5,3102,,,Single Family,539900,7700 Ladybells Pl,,Moseley,VA,23120,Inactive,414,37.397597,-77.733191
4,,3537,,,Single Family,509000,6978 Fox Brush Trl,,Moseley,VA,23120,Inactive,127,37.411107,-77.731278
3,2,2138,,,Condo,470000,6606 Liege Hl,,Moseley,VA,23120,Inactive,617,37.407574,-77.71004
5,4,3650,,,Single Family,576491,4625 Lake Summer Loop,,Moseley,VA,23120,Inactive,457,37.441125,-77.728018
4,2.5,2240,,,Single Family,425000,7348 Vicenzo Dr,,Moseley,VA,23120,Inactive,134,37.400874,-77.733737
3,2.5,1519,,,Condo,310000,17727 Memorial Tournament Dr,,Moseley,VA,23120,Inactive,543,37.395462,-77.739138
4,2.5,2938,,,Single Family,549000,7284 Stafford Park Dr,,Moseley,VA,23120,Inactive,645,37.404722,-77.734218
5,4,3703,,,Single Family,506850,5943 Sterlingworth Dr,,Moseley,VA,23120,Inactive,480,37.420341,-77.711025
3,2.5,2404,,,Single Family,450000,7107 Stafford Park Dr,,Moseley,VA,23120,Inactive,106,37.404892,-77.737521
4,2.5,2931,,,Single Family,598777,2150 Genito Rd,,Moseley,VA,23120,Inactive,127,37.470284,-77.799255
5,4,3523,,,Single Family,699900,15601 Hidden Falls Dr,,Moseley,VA,23120,Inactive,119,37.433029,-77.689366
6,5,4173,,,Single Family,629950,16024 Soho Turn,,Moseley,VA,23120,Inactive,149,37.406343,-77.714103
4,3.5,3639,,,Single Family,779000,6979 Carden Park Dr,,Moseley,VA,23120,Inactive,140,37.400077,-77.744418
4,2.5,2739,,,Single Family,485000,18084 Twin Falls Ln,,Moseley,VA,23120,Inactive,134,37.410191,-77.742335
5,4,2819,,,Single Family,461040,5931 Sterlingworth Dr,,Moseley,VA,23120,Inactive,456,37.420466,-77.711718
5,4.5,4745,,,Single Family,749900,4907 Jennway Loop,,Moseley,VA,23120,Inactive,139,37.440098,-77.723724
4,4.5,4779,,,Single Family,635000,12000 Black Alder Dr,,Moseley,VA,23120,Inactive,119,37.40668,-77.728686
4,2.5,2430,,,Single Family,425000,7325 Mangrum Dr,,Moseley,VA,23120,Inactive,124,37.400482,-77.735696
4,3.5,3821,,,Single Family,697950,19720 Lacy Farm Rd,,Moseley,VA,23120,Inactive,138,37.471931,-77.77146
3,2.5,2042,,,Single Family,389000,16821 Gossamer Dr,,Moseley,VA,23120,Inactive,120,37.416617,-77.720619
4,3,4011,,,Single Family,769000,7124 Silver Farm Ct,,Moseley,VA,23120,Inactive,146,37.40315,-77.736259
3,2.5,2092,,,Single Family,385000,16801 Gossamer Dr,,Moseley,VA,23120,Inactive,135,37.417047,-77.720161
4,3.5,3517,,,Single Family,817909,6825 Cherry Creek Ln,,Moseley,VA,23120,Inactive,237,37.407245,-77.751096
5,4.5,3771,,,Single Family,629713,4619 Lake Summer Loop,,Moseley,VA,23120,Inactive,357,37.441204,-77.727664
4,2.5,2614,,,Single Family,445000,7019 Stafford Park Dr,,Moseley,VA,23120,Inactive,546,37.405409,-77.73805
6,4.5,3525,,,Single Family,769900,17306 Wild Bird Ct,,Moseley,VA,23120,Inactive,546,37.439458,-77.727491
5,3.5,3926,,,Single Family,550000,6018 Lilting Branch Way,,Moseley,VA,23120,Inactive,141,37.415808,-77.706915
4,2.5,2187,,,Condo,400000,7024 Desert Candle Dr,,Moseley,VA,23120,Inactive,125,37.398533,-77.746141
5,3.5,3326,,,Single Family,599000,24341 Pear Orchard Rd,,Moseley,VA,23120,Inactive,363,37.380881,-77.853182
3,2.5,1783,,,Single Family,396730,16717 Thornapple Run,,Moseley,VA,23120,Inactive,194,37.41653,-77.719439
3,2.5,1911,,,Single Family,425000,7201 Stafford Park Dr,,Moseley,VA,23120,Inactive,133,37.404828,-77.736736
3,2.5,1576,,,Condo,319000,16616 Thornapple Run,,Moseley,VA,23120,Inactive,123,37.417846,-77.718574
5,5.5,3847,,,Single Family,649000,16012 Soho Turn,,Moseley,VA,23120,Inactive,140,37.406244,-77.713422
3,2.5,2656,,,Single Family,449500,7507 Vicenzo Dr,,Moseley,VA,23120,Inactive,480,37.400043,-77.732792
5,4,3834,,,Single Family,697900,17418 Ladybells Dr,,Moseley,VA,23120,Inactive,115,37.398226,-77.73383
4,2.5,2706,,,Single Family,543900,17319 Otter Dr,,Moseley,VA,23120,Inactive,524,37.43991,-77.727582
4,2.5,2922,,,Single Family,495000,7612 Nicklaus Cir,,Moseley,VA,23120,Inactive,153,37.398675,-77.736981
5,4.5,3828,,,Single Family,558950,15713 Fire Light Pl,,Moseley,VA,23120,Inactive,175,37.422478,-77.705701
5,3.5,3041,,,Single Family,645000,17201 Shoreland Dr,,Moseley,VA,23120,Inactive,146,37.438768,-77.725751
3,3,2721,,,Single Family,620000,17655 Signature Trl,,Moseley,VA,23120,Inactive,167,37.403873,-77.740141
5,4,3589,,,Single Family,615000,5018 Cabretta Dr,,Moseley,VA,23120,Inactive,148,37.430929,-77.723287
4,2.5,3060,,,Single Family,465000,16838 Jaydee Ct,,Moseley,VA,23120,Inactive,143,37.438464,-77.715413
3,2.5,1577,,,Condo,310000,16516 Thornapple Aly,,Moseley,VA,23120,Inactive,141,37.418562,-77.717083
5,4.5,6196,,,Single Family,819900,16430 Orchard Tavern Pl,,Moseley,VA,23120,Inactive,146,37.415867,-77.716475
3,3.5,2056,,,Condo,363000,17632 Memorial Tournament Dr,,Moseley,VA,23120,Inactive,141,37.394993,-77.73812
4,2.5,2754,,,Single Family,529000,6425 Sheehan Xing,,Moseley,VA,23120,Inactive,149,37.409996,-77.735052
4,3.5,3812,,,Single Family,1085000,7112 Bonallack Bnd,,Moseley,VA,23120,Inactive,181,37.405869,-77.744744
5,4.5,4107,,,Single Family,849900,18100 Timber Banks Ln,,Moseley,VA,23120,Inactive,237,37.406692,-77.753811
3,2.5,1897,,,Condo,360000,16904 Gossamer Dr,,Moseley,VA,23120,Inactive,167,37.416531,-77.72167
5,4,3534,,,Single Family,649999,4613 Singing Bird Dr,,Moseley,VA,23120,Inactive,160,37.439437,-77.727161
5,4,3133,,,Single Family,569900,4624 Ellerby Dr,,Moseley,VA,23120,Inactive,139,37.437614,-77.725526
4,2.5,2281,,,Single Family,429950,4801 Kyloe Ln,,Moseley,VA,23120,Inactive,155,37.432578,-77.713836
3,2.5,2324,,,Condo,359999,6313 Knotgrass Aly,,Moseley,VA,23120,Inactive,160,37.418237,-77.718382
3,3,2540,,,Condo,366490,6611 Southwalk Hts,Unit 416-4,Moseley,VA,23120,Inactive,357,37.407293,-77.708132
3,2,2730,,,Single Family,740000,23101 Hull Street Rd,,Moseley,VA,23120,Inactive,455,37.358815,-77.829053
5,4,3626,,,Single Family,681711,17307 Wild Bird Ct,,Moseley,VA,23120,Inactive,539,37.438833,-77.727653
5,3,2813,,,Single Family,508130,6112 Water Violet Ter,,Moseley,VA,23120,Inactive,322,37.42215,-77.718528
4,3,2457,,,Single Family,489900,16901 Glensford Dr,,Moseley,VA,23120,Inactive,345,37.433786,-77.72472
3,3,2671,,,Condo,372490,6617 Southwalk Hts,Unit 413-4,Moseley,VA,23120,Inactive,357,37.407236,-77.708165
4,2.5,2953,,,Single Family,508200,16707 Lilting Moon Ct,,Moseley,VA,23120,Inactive,320,37.419864,-77.721319
3,2.5,1783,,,Single Family,399950,6401 Ledgestone Ln,,Moseley,VA,23120,Inactive,245,37.416245,-77.721302
3,,2024,,,Condo,335000,6232 Anise Cir,,Moseley,VA,23120,Inactive,173,37.416952,-77.722258
3,1.5,1308,,,Single Family,249000,18611 Hull Street Rd,,Moseley,VA,23120,Inactive,631,37.38742,-77.754447
6,4,3549,,,Single Family,800725,18119 Timber Banks Ln,,Moseley,VA,23120,Inactive,237,37.406339,-77.752771
4,3.5,5657,,,Single Family,719900,6461 Burnt Mills Ln,,Moseley,VA,23120,Inactive,198,37.409371,-77.709656
4,3.5,3121,,,Single Family,728450,18206 Timber Banks Ln,,Moseley,VA,23120,Inactive,237,37.406733,-77.754323
3,2.5,1860,,,Condo,385000,6965 Desert Candle Dr,,Moseley,VA,23120,Inactive,174,37.399216,-77.746382
4,3.5,2303,,,Single Family,499990,16031 Lost Crop Dr,,Moseley,VA,23120,Inactive,270,37.42133,-77.711858
3,2,1606,,,Single Family,399000,17418 Great Falls Cir,,Moseley,VA,23120,Inactive,183,37.409268,-77.734666
